Date,Dow Jones Price,S&P 500 Price,Nasdaq Price
09/20/2019,"26,935.07","2,992.07","7,823.55"
09/19/2019,"27,094.79","3,006.79","7,901.79"
09/18/2019,"27,147.08","3,006.73","7,888.56"
09/17/2019,"27,110.80","3,005.70","7,888.79"
09/16/2019,"27,076.82","2,997.96","7,852.41"
09/13/2019,"27,219.52","3,007.39","7,892.95"
09/12/2019,"27,182.45","3,009.57","7,917.34"
09/11/2019,"27,137.04","3,000.93","7,887.58"
09/10/2019,"26,909.43","2,979.39","7,814.74"
09/09/2019,"26,835.51","2,978.43","7,832.40"
09/06/2019,"26,797.46","2,978.71","7,852.54"
09/05/2019,"26,728.15","2,976.00","7,862.54"
09/04/2019,"26,355.47","2,937.78","7,719.25"
09/03/2019,"26,118.02","2,906.27","7,609.51"
08/30/2019,"26,403.28","2,926.46","7,691.00"
08/29/2019,"26,362.25","2,924.58","7,702.31"
08/28/2019,"26,036.10","2,887.94","7,587.90"
08/27/2019,"25,777.90","2,869.16","7,566.03"
08/26/2019,"25,898.83","2,878.38","7,575.02"
08/23/2019,"25,628.90","2,847.11","7,464.99"
08/22/2019,"26,252.24","2,922.95","7,707.43"
08/21/2019,"26,202.73","2,924.43","7,733.22"
08/20/2019,"25,962.44","2,900.51","7,664.47"
08/19/2019,"26,135.79","2,923.65","7,719.32"
08/16/2019,"25,886.01","2,888.68","7,604.11"
08/15/2019,"25,579.39","2,847.60","7,484.89"
08/14/2019,"25,479.42","2,840.60","7,490.13"
08/13/2019,"26,279.91","2,926.32","7,728.15"
08/12/2019,"25,907.37","2,883.75","7,561.68"
08/09/2019,"26,287.44","2,918.65","7,646.27"
08/08/2019,"26,378.19","2,938.09","7,724.83"
08/07/2019,"26,007.07","2,883.98","7,551.90"
08/06/2019,"26,029.52","2,881.77","7,521.32"
08/05/2019,"25,717.74","2,844.74","7,415.69"
08/02/2019,"26,485.01","2,932.05","7,692.80"
08/01/2019,"26,583.42","2,953.56","7,801.15"
07/31/2019,"26,864.27","2,980.38","7,848.78"
07/30/2019,"27,198.02","3,013.18","7,952.47"
07/29/2019,"27,221.35","3,020.97","7,989.08"
07/26/2019,"27,192.45","3,025.86","8,016.95"
07/25/2019,"27,140.98","3,003.67","7,929.87"
07/24/2019,"27,269.97","3,019.56","8,010.60"
07/23/2019,"27,349.19","3,005.47","7,954.56"
07/22/2019,"27,171.90","2,985.03","7,905.12"
07/19/2019,"27,154.20","2,976.61","7,834.90"
07/18/2019,"27,222.97","2,995.11","7,904.13"
07/17/2019,"27,219.85","2,984.42","7,888.76"
07/16/2019,"27,335.63","3,004.04","7,927.08"
07/15/2019,"27,359.16","3,014.30","7,966.93"
07/12/2019,"27,332.03","3,013.77","7,943.24"
07/11/2019,"27,088.08","2,999.91","7,896.78"
07/10/2019,"26,860.20","2,993.07","7,903.40"
07/09/2019,"26,783.49","2,979.63","7,826.86"
07/08/2019,"26,806.14","2,975.95","7,785.79"
07/05/2019,"26,922.12","2,990.41","7,841.30"
07/03/2019,"26,966.00","2,995.82","7,857.69"
07/02/2019,"26,786.68","2,973.01","7,799.82"
07/01/2019,"26,717.43","2,964.33","7,768.14"
06/28/2019,"26,599.96","2,941.76","7,671.07"
06/27/2019,"26,526.58","2,924.92","7,657.05"
06/26/2019,"26,536.82","2,913.78","7,627.05"
06/25/2019,"26,548.22","2,917.38","7,591.54"
06/24/2019,"26,727.54","2,945.35","7,723.02"
06/21/2019,"26,719.13","2,950.46","7,728.78"
06/20/2019,"26,753.17","2,954.18","7,738.06"
06/19/2019,"26,504.00","2,926.46","7,667.74"
06/18/2019,"26,465.54","2,917.75","7,635.40"
06/17/2019,"26,112.53","2,889.67","7,526.52"
06/14/2019,"26,089.61","2,886.98","7,479.11"
06/13/2019,"26,106.77","2,891.64","7,510.68"
06/12/2019,"26,004.83","2,879.84","7,472.29"
06/11/2019,"26,048.51","2,885.72","7,513.85"
06/10/2019,"26,062.68","2,886.73","7,501.93"
06/07/2019,"25,983.94","2,873.34","7,417.29"
06/06/2019,"25,720.66","2,843.49","7,275.93"
06/05/2019,"25,539.57","2,826.15","7,220.90"
06/04/2019,"25,332.18","2,803.27","7,166.75"
06/03/2019,"24,819.78","2,744.45","6,978.02"
05/31/2019,"24,815.04","2,752.06","7,127.96"
05/30/2019,"25,169.88","2,788.86","7,245.40"
05/29/2019,"25,126.41","2,783.02","7,216.86"
05/28/2019,"25,347.77","2,802.39","7,278.38"
05/24/2019,"25,585.69","2,826.06","7,300.96"
05/23/2019,"25,490.47","2,822.24","7,307.93"
05/22/2019,"25,776.61","2,856.27","7,420.66"
05/21/2019,"25,877.33","2,864.36","7,451.02"
05/20/2019,"25,679.90","2,840.23","7,376.70"
05/17/2019,"25,764.00","2,859.53","7,503.68"
05/16/2019,"25,862.68","2,876.32","7,580.14"
05/15/2019,"25,648.02","2,850.96","7,503.25"
05/14/2019,"25,532.05","2,834.41","7,401.88"
05/13/2019,"25,324.99","2,811.87","7,324.13"
05/10/2019,"25,942.37","2,881.40","7,586.53"
05/09/2019,"25,828.36","2,870.72","7,582.75"
05/08/2019,"25,967.33","2,879.42","7,617.55"
05/07/2019,"25,965.09","2,884.05","7,640.15"
05/06/2019,"26,438.48","2,932.47","7,794.09"
05/03/2019,"26,504.95","2,945.64","7,845.73"
05/02/2019,"26,307.79","2,917.52","7,724.06"
05/01/2019,"26,430.14","2,923.73","7,751.85"
04/30/2019,"26,592.91","2,945.83","7,781.46"
04/29/2019,"26,554.39","2,943.03","7,839.04"
04/26/2019,"26,543.33","2,939.88","7,826.68"
04/25/2019,"26,462.08","2,926.17","7,816.92"
04/24/2019,"26,597.05","2,927.25","7,784.41"
04/23/2019,"26,656.39","2,933.68","7,810.71"
04/22/2019,"26,511.05","2,907.97","7,713.49"
04/18/2019,"26,559.54","2,905.03","7,689.72"
04/17/2019,"26,449.54","2,900.45","7,680.72"
04/16/2019,"26,452.66","2,907.06","7,654.73"
04/15/2019,"26,384.77","2,905.58","7,629.12"
04/12/2019,"26,412.30","2,907.41","7,628.15"
04/11/2019,"26,143.05","2,888.32","7,594.89"
04/10/2019,"26,157.16","2,888.21","7,611.49"
04/09/2019,"26,150.58","2,878.20","7,568.49"
04/08/2019,"26,341.02","2,895.77","7,599.74"
04/05/2019,"26,424.99","2,892.74","7,578.84"
04/04/2019,"26,384.63","2,879.39","7,540.57"
04/03/2019,"26,218.13","2,873.40","7,544.97"
04/02/2019,"26,179.13","2,867.24","7,499.64"
04/01/2019,"26,258.42","2,867.19","7,478.42"
03/29/2019,"25,928.68","2,834.40","7,378.77"
03/28/2019,"25,717.46","2,815.44","7,320.47"
03/27/2019,"25,625.59","2,805.37","7,308.19"
03/26/2019,"25,657.73","2,818.46","7,351.15"
03/25/2019,"25,516.83","2,798.36","7,316.96"
03/22/2019,"25,502.32","2,800.71","7,326.06"
03/21/2019,"25,962.51","2,854.88","7,493.27"
03/20/2019,"25,745.67","2,824.23","7,380.75"
03/19/2019,"25,887.38","2,832.57","7,349.28"
03/18/2019,"25,914.10","2,832.94","7,326.28"
03/15/2019,"25,848.87","2,822.48","7,306.99"
03/14/2019,"25,709.94","2,808.48","7,243.01"
03/13/2019,"25,702.89","2,810.92","7,256.98"
03/12/2019,"25,554.66","2,791.52","7,201.28"
03/11/2019,"25,650.88","2,783.30","7,164.02"
03/08/2019,"25,450.24","2,743.07","7,015.69"
03/07/2019,"25,473.23","2,748.93","7,026.88"
